1375046612 2013-07-28T22:23 1478 1173 305 55 945 1099 0 0
1375053816 2013-07-29T00:23 1478 1173 305 55 945 1099 0 0
1375061011 2013-07-29T02:23 1478 1173 305 55 945 1099 0 0
1375068210 2013-07-29T04:23 1478 1173 305 55 945 1099 0 0
1375075410 2013-07-29T06:23 1478 1173 305 55 945 1099 0 0
1375082609 2013-07-29T08:23 1478 1173 305 55 945 1098 0 0
1375089820 2013-07-29T10:23 1478 1173 305 55 945 1098 0 0
1375097011 2013-07-29T12:23 1478 1173 305 55 945 1098 0 0
1375104209 2013-07-29T14:23 1478 1173 305 55 945 1098 0 0
1375111411 2013-07-29T16:23 1478 1173 305 55 945 1098 0 0
1375118610 2013-07-29T18:23 1478 1173 305 55 945 1098 0 0
1375125826 2013-07-29T20:23 1478 1173 305 55 945 1098 0 0
1375133011 2013-07-29T22:23 1478 1173 305 55 945 1098 0 0
1375140216 2013-07-30T00:23 1478 1173 305 55 945 1098 0 0
1375147410 2013-07-30T02:23 1478 1173 305 55 945 1098 0 0
1375154609 2013-07-30T04:23 1478 1173 305 55 945 1098 0 0
1375161810 2013-07-30T06:23 1478 1173 305 55 945 1098 0 0
1375169010 2013-07-30T08:23 1478 1173 305 55 945 1098 0 0
1375176209 2013-07-30T10:23 1478 1173 305 55 945 1098 0 0
1375260882 2013-07-31T09:54 1479 1174 305 55 946 1098 0 0
1375268019 2013-07-31T11:53 1479 1174 305 55 946 1098 0 0
1375275220 2013-07-31T13:53 1480 1175 305 55 947 1098 0 0
1375282420 2013-07-31T15:53 1480 1175 305 55 947 1098 0 0
1375289619 2013-07-31T17:53 1481 1176 305 55 948 1098 0 0
1375296854 2013-07-31T19:54 1481 1176 305 55 948 1098 0 0
1375383798 2013-08-01T20:03 1482 1177 305 55 949 1098 0 0
1375445347 2013-08-02T13:09 1485 1179 306 56 949 1102 0 0
1375453678 2013-08-02T15:27 1485 1179 306 56 949 1104 0 0
1375460877 2013-08-02T17:27 1485 1179 306 56 949 1104 0 0
1375468077 2013-08-02T19:27 1485 1179 306 56 949 1104 0 0
1375475278 2013-08-02T21:27 1485 1179 306 56 949 1104 0 0
1375642020 2013-08-04T19:47 1488 1182 306 56 950 1105 0 0
1375645113 2013-08-04T20:38 1489 1182 307 56 951 1105 0 0
1375806200 2013-08-06T17:23 1496 1189 307 56 953 1114 0 0
1375813581 2013-08-06T19:26 1496 1189 307 56 953 1114 0 0
1375820790 2013-08-06T21:26 1496 1189 307 56 953 1114 0 0
1375827999 2013-08-06T23:26 1496 1188 308 56 953 1114 0 0
1375835210 2013-08-07T01:26 1496 1188 308 56 953 1114 0 0
1375842419 2013-08-07T03:26 1496 1188 308 56 953 1114 0 0
1375849627 2013-08-07T05:27 1496 1188 308 56 953 1114 0 0
1375856836 2013-08-07T07:27 1496 1188 308 56 953 1114 0 0
1375864044 2013-08-07T09:27 1496 1188 308 56 953 1114 0 0
1375871253 2013-08-07T11:27 1496 1188 308 56 953 1114 0 0
1375878461 2013-08-07T13:27 1496 1188 308 56 953 1114 0 0
1375885670 2013-08-07T15:27 1496 1189 307 56 953 1114 0 0
1375892879 2013-08-07T17:27 1496 1189 307 56 953 1114 0 0
1375900089 2013-08-07T19:28 1496 1189 307 56 953 1114 0 0
1375907297 2013-08-07T21:28 1497 1190 307 56 953 1115 0 0
1375914506 2013-08-07T23:28 1497 1190 307 56 953 1115 0 0
1375921718 2013-08-08T01:28 1497 1190 307 56 953 1115 0 0
1375928926 2013-08-08T03:28 1497 1190 307 56 953 1115 0 0
1375936135 2013-08-08T05:28 1497 1190 307 56 953 1115 0 0
1375943344 2013-08-08T07:29 1497 1190 307 56 953 1115 0 0
1375950553 2013-08-08T09:29 1497 1190 307 56 953 1115 0 0
1375957762 2013-08-08T11:29 1497 1190 307 56 953 1115 0 0
1375964971 2013-08-08T13:29 1497 1190 307 56 953 1115 0 0
1375972178 2013-08-08T15:29 1497 1191 306 56 953 1115 0 0
1375979388 2013-08-08T17:29 1497 1191 306 56 953 1115 0 0
1375986596 2013-08-08T19:29 1498 1192 306 56 953 1116 0 0
1375993804 2013-08-08T21:30 1498 1192 306 56 953 1116 0 0
1376001014 2013-08-08T23:30 1499 1193 306 56 954 1116 0 0
1376008225 2013-08-09T01:30 1499 1193 306 56 954 1116 0 0
1376015433 2013-08-09T03:30 1499 1193 306 56 954 1116 0 0
1376022642 2013-08-09T05:30 1499 1193 306 56 954 1116 0 0
1376029851 2013-08-09T07:30 1499 1193 306 56 954 1116 0 0
1376037060 2013-08-09T09:31 1499 1193 306 56 954 1116 0 0
1376044268 2013-08-09T11:31 1500 1194 306 56 954 1117 0 0
1376051477 2013-08-09T13:31 1500 1194 306 56 954 1117 0 0
1376058686 2013-08-09T15:31 1500 1194 306 56 954 1117 0 0
1376065895 2013-08-09T17:31 1500 1194 306 56 954 1117 0 0
1376073103 2013-08-09T19:31 1500 1194 306 56 954 1117 0 0
1376080312 2013-08-09T21:31 1500 1194 306 56 954 1117 0 0
1376087521 2013-08-09T23:32 1500 1194 306 56 954 1117 0 0
1376094732 2013-08-10T01:32 1500 1194 306 56 954 1117 0 0
1376101941 2013-08-10T03:32 1500 1194 306 56 955 1117 0 0
1376109150 2013-08-10T05:32 1500 1194 306 56 955 1117 0 0
1376116359 2013-08-10T07:32 1500 1194 306 56 955 1117 0 0
1376123567 2013-08-10T09:32 1500 1194 306 56 955 1117 0 0
1376130776 2013-08-10T11:32 1500 1194 306 56 955 1117 0 0
1376137985 2013-08-10T13:33 1500 1194 306 56 955 1117 0 0
1376145193 2013-08-10T15:33 1502 1195 307 56 956 1118 0 0
1376152403 2013-08-10T17:33 1502 1195 307 56 956 1118 0 0
1376159612 2013-08-10T19:33 1503 1196 307 56 957 1118 0 0
1376166821 2013-08-10T21:33 1504 1197 307 56 958 1118 0 0
1376174030 2013-08-10T23:33 1504 1197 307 56 958 1118 0 0
1376181240 2013-08-11T01:34 1504 1197 307 56 958 1118 0 0
1376188449 2013-08-11T03:34 1503 1197 306 56 958 1116 0 0
1376195657 2013-08-11T05:34 1503 1197 306 56 958 1116 0 0
1376202866 2013-08-11T07:34 1503 1197 306 56 958 1116 0 0
1376210075 2013-08-11T09:34 1503 1197 306 56 958 1116 0 0
1376217283 2013-08-11T11:34 1504 1198 306 56 959 1116 0 0
1376224492 2013-08-11T13:34 1504 1198 306 56 959 1116 0 0
1376231701 2013-08-11T15:35 1506 1199 307 56 959 1121 0 0
1376238909 2013-08-11T17:35 1506 1199 307 56 959 1121 0 0
1376246118 2013-08-11T19:35 1506 1199 307 56 959 1121 0 0
1376253326 2013-08-11T21:35 1506 1199 307 56 959 1121 0 0
1376260535 2013-08-11T23:35 1507 1200 307 56 959 1122 0 0
1376267747 2013-08-12T01:35 1507 1200 307 56 959 1122 0 0
1376274955 2013-08-12T03:35 1507 1200 307 56 959 1122 0 0
1376282164 2013-08-12T05:36 1507 1200 307 56 959 1122 0 0
1376289372 2013-08-12T07:36 1507 1200 307 56 959 1122 0 0
1376296580 2013-08-12T09:36 1507 1200 307 56 959 1122 0 0
1376303789 2013-08-12T11:36 1507 1200 307 56 959 1122 0 0
1376310997 2013-08-12T13:36 1507 1200 307 56 959 1122 0 0
1376318206 2013-08-12T15:36 1507 1200 307 56 959 1122 0 0
1376325415 2013-08-12T17:36 1507 1200 307 56 959 1122 0 0
1376332623 2013-08-12T19:37 1507 1201 306 56 959 1121 0 0
1376339832 2013-08-12T21:37 1507 1201 306 56 959 1121 0 0
1376347040 2013-08-12T23:37 1507 1200 307 56 959 1121 0 0
1376354251 2013-08-13T01:37 1507 1200 307 56 959 1121 0 0
1376361459 2013-08-13T03:37 1507 1200 307 56 959 1121 0 0
1376368668 2013-08-13T05:37 1507 1200 307 56 959 1121 0 0
1376375876 2013-08-13T07:37 1507 1200 307 56 959 1121 0 0
1376383084 2013-08-13T09:38 1507 1200 307 56 959 1121 0 0
1376390293 2013-08-13T11:38 1507 1200 307 56 959 1121 0 0
1376397031 2013-08-13T13:30 1507 1200 307 56 959 1121 0 0
1376404240 2013-08-13T15:30 1507 1200 307 56 959 1121 0 0
1376411449 2013-08-13T17:30 1508 1201 307 56 959 1122 0 0
1376418658 2013-08-13T19:30 1508 1201 307 56 959 1122 0 0
1376425867 2013-08-13T21:31 1508 1201 307 56 959 1122 0 0
1376433075 2013-08-13T23:31 1508 1201 307 56 959 1122 0 0
1376440287 2013-08-14T01:31 1509 1202 307 56 959 1123 0 0
1376447495 2013-08-14T03:31 1509 1202 307 56 959 1123 0 0
1376454705 2013-08-14T05:31 1509 1202 307 56 959 1123 0 0
1376461914 2013-08-14T07:31 1509 1202 307 56 959 1123 0 0
1376469123 2013-08-14T09:32 1509 1202 307 56 959 1123 0 0
1376476331 2013-08-14T11:32 1509 1202 307 56 959 1123 0 0
1376483542 2013-08-14T13:32 1509 1202 307 56 959 1123 0 0
1376490755 2013-08-14T15:32 1509 1202 307 56 959 1123 0 0
1376497966 2013-08-14T17:32 1509 1202 307 56 959 1123 0 0
1376505179 2013-08-14T19:32 1509 1202 307 56 959 1123 0 0
1376512390 2013-08-14T21:33 1509 1200 309 57 959 1122 0 0
1376519601 2013-08-14T23:33 1509 1200 309 57 959 1122 0 0
1376526815 2013-08-15T01:33 1509 1200 309 57 959 1122 0 0
1376534026 2013-08-15T03:33 1510 1201 309 57 960 1122 0 0
1376541237 2013-08-15T05:33 1510 1201 309 57 960 1122 0 0
1376548448 2013-08-15T07:34 1510 1201 309 57 960 1122 0 0
1376555659 2013-08-15T09:34 1510 1201 309 57 960 1122 0 0
1376562870 2013-08-15T11:34 1510 1201 309 57 960 1122 0 0
1376570080 2013-08-15T13:34 1510 1201 309 57 960 1122 0 0
1376577291 2013-08-15T15:34 1512 1202 310 57 960 1126 0 0
1376585709 2013-08-15T17:55 1512 1202 310 57 960 1126 0 0
1376592922 2013-08-15T19:55 1513 1203 310 57 960 1126 0 0
1376600133 2013-08-15T21:55 1516 1206 310 57 960 1129 0 0
1376607344 2013-08-15T23:55 1516 1206 310 57 960 1129 0 0
1376614563 2013-08-16T01:56 1517 1207 310 57 960 1130 0 0
1376621776 2013-08-16T03:56 1517 1207 310 57 960 1130 0 0
1376628987 2013-08-16T05:56 1517 1207 310 57 960 1130 0 0
1376636198 2013-08-16T07:56 1517 1207 310 57 960 1130 0 0
1376643408 2013-08-16T09:56 1517 1207 310 57 960 1130 0 0
1376650619 2013-08-16T11:56 1517 1207 310 57 960 1130 0 0
1376657829 2013-08-16T13:57 1517 1207 310 57 960 1130 0 0
1376665041 2013-08-16T15:57 1517 1207 310 57 960 1130 0 0
1376672254 2013-08-16T17:57 1517 1207 310 57 960 1130 0 0
1376679682 2013-08-16T20:01 1517 1207 310 57 961 1130 0 0
1376686894 2013-08-16T22:01 1518 1207 311 57 961 1131 0 0
1376694107 2013-08-17T00:01 1518 1207 311 57 961 1131 0 0
1376701318 2013-08-17T02:01 1519 1209 310 57 961 1132 0 0
1376708528 2013-08-17T04:02 1519 1209 310 57 961 1132 0 0
1376715907 2013-08-17T06:05 1519 1208 311 57 961 1132 0 0
1376723139 2013-08-17T08:05 1519 1208 311 57 961 1132 0 0
1376730467 2013-08-17T10:07 1519 1208 311 57 961 1132 0 0
1376737795 2013-08-17T12:09 1519 1208 311 57 961 1132 0 0
1376745082 2013-08-17T14:11 1519 1208 311 57 961 1132 0 0
1376752376 2013-08-17T16:12 1519 1208 311 57 961 1132 0 0
1376759672 2013-08-17T18:14 1519 1208 311 57 961 1132 0 0
1376766995 2013-08-17T20:16 1519 1208 311 57 961 1132 0 0
1376774205 2013-08-17T22:16 1520 1209 311 57 961 1133 0 0
1376781419 2013-08-18T00:16 1521 1210 311 57 962 1133 0 0
1376788631 2013-08-18T02:17 1521 1210 311 57 962 1133 0 0
1376795843 2013-08-18T04:17 1521 1210 311 57 962 1133 0 0
1376803054 2013-08-18T06:17 1521 1210 311 57 962 1133 0 0
1376810264 2013-08-18T08:17 1521 1210 311 57 962 1133 0 0
1376817474 2013-08-18T10:17 1522 1211 311 58 962 1133 0 0
1376824685 2013-08-18T12:18 1524 1213 311 58 964 1133 0 0
1376831895 2013-08-18T14:18 1524 1212 312 58 964 1134 0 0
1376839105 2013-08-18T16:18 1524 1212 312 58 964 1134 0 0
1376846318 2013-08-18T18:18 1524 1214 310 58 964 1136 0 0
1376853528 2013-08-18T20:18 1524 1214 310 58 964 1136 0 0
1376860739 2013-08-18T22:18 1526 1215 311 58 964 1138 0 0
1376867952 2013-08-19T00:19 1526 1215 311 58 964 1138 0 0
1376875165 2013-08-19T02:19 1526 1214 312 58 963 1138 0 0
1376882375 2013-08-19T04:19 1526 1214 312 58 963 1138 0 0
1376889586 2013-08-19T06:19 1526 1214 312 58 963 1138 0 0
1376896798 2013-08-19T08:19 1527 1215 312 58 964 1138 0 0
1376904009 2013-08-19T10:20 1527 1215 312 58 964 1138 0 0
1376911220 2013-08-19T12:20 1527 1215 312 58 964 1138 0 0
1376918432 2013-08-19T14:20 1527 1215 312 58 964 1139 0 0
1376925645 2013-08-19T16:20 1527 1215 312 58 964 1139 0 0
1376932855 2013-08-19T18:20 1527 1215 312 58 964 1139 0 0
1376940067 2013-08-19T20:21 1527 1215 312 58 964 1139 0 0
1376947277 2013-08-19T22:21 1527 1216 311 58 964 1139 0 0
1376954490 2013-08-20T00:21 1527 1216 311 58 964 1139 0 0
1376961701 2013-08-20T02:21 1527 1216 311 58 964 1139 0 0
1376968914 2013-08-20T04:21 1527 1216 311 58 964 1139 0 0
1376976125 2013-08-20T06:22 1527 1216 311 58 964 1139 0 0
1376983338 2013-08-20T08:22 1527 1216 311 58 964 1139 0 0
1376990550 2013-08-20T10:22 1527 1216 311 58 964 1139 0 0
1376997761 2013-08-20T12:22 1527 1216 311 58 964 1139 0 0
1377004972 2013-08-20T14:22 1527 1216 311 58 964 1139 0 0
1377012184 2013-08-20T16:23 1527 1216 311 58 964 1139 0 0
1377019394 2013-08-20T18:23 1527 1216 311 58 964 1139 0 0
1377026606 2013-08-20T20:23 1527 1216 311 58 964 1139 0 0
1377033820 2013-08-20T22:23 1527 1216 311 58 964 1139 0 0
1377041032 2013-08-21T00:23 1527 1216 311 58 964 1139 0 0
1377048244 2013-08-21T02:24 1527 1215 312 58 964 1139 0 0
1377055454 2013-08-21T04:24 1527 1215 312 58 964 1139 0 0
1377062666 2013-08-21T06:24 1527 1215 312 58 964 1139 0 0
1377069876 2013-08-21T08:24 1527 1215 312 58 964 1139 0 0
1377077088 2013-08-21T10:24 1527 1215 312 58 964 1139 0 0
1377084299 2013-08-21T12:24 1527 1215 312 58 964 1139 0 0
1377091510 2013-08-21T14:25 1528 1216 312 58 964 1140 0 0
1377098721 2013-08-21T16:25 1528 1216 312 58 964 1140 0 0
1377105932 2013-08-21T18:25 1528 1216 312 58 964 1140 0 0
1377113142 2013-08-21T20:25 1528 1216 312 58 964 1140 0 0
1377120352 2013-08-21T22:25 1528 1216 312 58 964 1140 0 0
1377127566 2013-08-22T00:26 1528 1216 312 58 964 1140 0 0
1377134777 2013-08-22T02:26 1530 1218 312 58 964 1142 0 0
1377141987 2013-08-22T04:26 1530 1218 312 58 964 1142 0 0
1377149198 2013-08-22T06:26 1530 1218 312 58 964 1142 0 0
1377156409 2013-08-22T08:26 1530 1218 312 58 964 1142 0 0
1377163618 2013-08-22T10:26 1530 1218 312 58 964 1142 0 0
1377170828 2013-08-22T12:27 1530 1218 312 58 964 1142 0 0
1377178040 2013-08-22T14:27 1530 1218 312 58 964 1142 0 0
1377185251 2013-08-22T16:27 1531 1219 312 58 964 1143 0 0
1377192462 2013-08-22T18:27 1531 1219 312 58 964 1143 0 0
1377199674 2013-08-22T20:27 1531 1219 312 58 964 1143 0 0
1377206888 2013-08-22T22:28 1531 1219 312 58 964 1143 0 0
1377214102 2013-08-23T00:28 1531 1220 311 58 964 1143 0 0
1377221313 2013-08-23T02:28 1531 1220 311 58 964 1143 0 0
1377228526 2013-08-23T04:28 1531 1220 311 58 964 1143 0 0
1377235736 2013-08-23T06:28 1531 1220 311 58 964 1143 0 0
1377242947 2013-08-23T08:29 1532 1220 312 58 965 1143 0 0
1377250159 2013-08-23T10:29 1532 1220 312 58 965 1143 0 0
1377257370 2013-08-23T12:29 1532 1220 312 58 965 1143 0 0
1377264581 2013-08-23T14:29 1532 1220 312 58 965 1143 0 0
1377271793 2013-08-23T16:29 1532 1220 312 58 965 1143 0 0
1377279003 2013-08-23T18:30 1532 1221 311 58 965 1144 0 0
1377286214 2013-08-23T20:30 1532 1221 311 58 965 1144 0 0
1377293425 2013-08-23T22:30 1532 1221 311 58 965 1144 0 0
1377300639 2013-08-24T00:30 1532 1221 311 58 965 1144 0 0
1377307850 2013-08-24T02:30 1532 1221 311 58 965 1144 0 0
1377315061 2013-08-24T04:31 1532 1221 311 58 965 1144 0 0
1377322272 2013-08-24T06:31 1532 1221 311 58 965 1144 0 0
1377329485 2013-08-24T08:31 1532 1221 311 58 965 1144 0 0
1377336695 2013-08-24T10:31 1532 1221 311 58 965 1144 0 0
1377343905 2013-08-24T12:31 1532 1221 311 58 965 1144 0 0
1377351118 2013-08-24T14:31 1532 1221 311 58 965 1144 0 0
1377358330 2013-08-24T16:32 1535 1224 311 58 965 1147 0 0
1377365540 2013-08-24T18:32 1535 1224 311 58 965 1147 0 0
1377372751 2013-08-24T20:32 1535 1224 311 58 965 1147 0 0
1377379962 2013-08-24T22:32 1535 1224 311 58 965 1147 0 0
1377387176 2013-08-25T00:32 1535 1224 311 58 965 1147 0 0
1377394387 2013-08-25T02:33 1535 1224 311 58 965 1147 0 0
1377401604 2013-08-25T04:33 1535 1224 311 58 965 1147 0 0
1377408816 2013-08-25T06:33 1535 1224 311 58 965 1147 0 0
1377416027 2013-08-25T08:33 1535 1224 311 58 965 1147 0 0
1377423330 2013-08-25T10:35 1536 1224 312 59 965 1147 0 0
1377430541 2013-08-25T12:35 1536 1224 312 59 965 1147 0 0
1377437753 2013-08-25T14:35 1536 1224 312 59 965 1147 0 0
1377444964 2013-08-25T16:36 1539 1225 314 59 965 1150 0 0
1377452174 2013-08-25T18:36 1540 1226 314 59 967 1150 0 0
1377459385 2013-08-25T20:36 1540 1226 314 59 967 1150 0 0
1377466598 2013-08-25T22:36 1541 1226 315 59 967 1151 0 0
1377473813 2013-08-26T00:36 1541 1226 315 59 967 1151 0 0
1377481024 2013-08-26T02:37 1541 1226 315 59 967 1151 0 0
1377488235 2013-08-26T04:37 1541 1226 315 59 967 1151 0 0
1377495446 2013-08-26T06:37 1544 1229 315 59 967 1156 0 0
1377502657 2013-08-26T08:37 1544 1229 315 59 967 1156 0 0
1377509870 2013-08-26T10:37 1544 1229 315 59 967 1156 0 0
1377517083 2013-08-26T12:38 1544 1229 315 59 967 1156 0 0
1377524294 2013-08-26T14:38 1544 1229 315 59 967 1156 0 0
1377531505 2013-08-26T16:38 1544 1229 315 59 967 1156 0 0
1377538717 2013-08-26T18:38 1545 1230 315 59 967 1157 0 0
1377545936 2013-08-26T20:38 1546 1231 315 59 968 1157 0 0
1377553147 2013-08-26T22:39 1546 1231 315 59 968 1157 0 0
1377560361 2013-08-27T00:39 1546 1231 315 59 968 1157 0 0
1377567573 2013-08-27T02:39 1546 1231 315 59 968 1157 0 0
1377574784 2013-08-27T04:39 1546 1231 315 59 968 1157 0 0
1377581996 2013-08-27T06:39 1546 1231 315 59 968 1157 0 0
1377589206 2013-08-27T08:40 1546 1231 315 59 968 1157 0 0
1377596418 2013-08-27T10:40 1546 1231 315 59 968 1157 0 0
1377603631 2013-08-27T12:40 1546 1231 315 59 968 1157 0 0
1377610842 2013-08-27T14:40 1546 1231 315 59 968 1157 0 0
1377618061 2013-08-27T16:41 1546 1231 315 59 968 1158 0 0
1377625273 2013-08-27T18:41 1546 1231 315 59 968 1158 0 0
1377632484 2013-08-27T20:41 1546 1231 315 59 968 1158 0 0
1377639697 2013-08-27T22:41 1546 1231 315 59 968 1158 0 0
1377646910 2013-08-28T00:41 1546 1231 315 59 968 1158 0 0
1377654120 2013-08-28T02:42 1546 1231 315 59 968 1158 0 0
1377661332 2013-08-28T04:42 1546 1231 315 59 968 1158 0 0
1377668543 2013-08-28T06:42 1546 1231 315 59 968 1158 0 0
1377675754 2013-08-28T08:42 1546 1231 315 59 968 1158 0 0
1377682965 2013-08-28T10:42 1546 1231 315 59 968 1158 0 0
1377690175 2013-08-28T12:42 1546 1231 315 59 968 1158 0 0
1377697385 2013-08-28T14:43 1546 1231 315 59 968 1158 0 0
1377704596 2013-08-28T16:43 1546 1231 315 59 968 1158 0 0
1377711806 2013-08-28T18:43 1547 1232 315 59 969 1158 0 0
1377719019 2013-08-28T20:43 1547 1232 315 59 969 1158 0 0
1377726229 2013-08-28T22:43 1547 1232 315 59 969 1158 0 0
1377733442 2013-08-29T00:44 1547 1232 315 59 969 1158 0 0
1377740655 2013-08-29T02:44 1547 1232 315 59 969 1158 0 0
1377747868 2013-08-29T04:44 1549 1233 316 59 969 1160 0 0
1377755079 2013-08-29T06:44 1549 1233 316 59 969 1160 0 0
1377762290 2013-08-29T08:44 1549 1233 316 59 969 1160 0 0
1377769500 2013-08-29T10:45 1549 1233 316 59 969 1160 0 0
1377776712 2013-08-29T12:45 1549 1233 316 59 969 1160 0 0
1377783922 2013-08-29T14:45 1549 1233 316 59 969 1160 0 0
1377791133 2013-08-29T16:45 1549 1233 316 59 969 1160 0 0
1377798343 2013-08-29T18:45 1549 1233 316 59 969 1160 0 0
1377805555 2013-08-29T20:45 1550 1234 316 59 970 1160 0 0
1377812766 2013-08-29T22:46 1551 1235 316 59 971 1160 0 0
1377819980 2013-08-30T00:46 1551 1235 316 59 971 1160 0 0
1377827191 2013-08-30T02:46 1551 1235 316 59 971 1160 0 0
1377834402 2013-08-30T04:46 1551 1235 316 59 971 1160 0 0
1377841613 2013-08-30T06:46 1552 1236 316 59 972 1160 0 0
1377848823 2013-08-30T08:47 1552 1236 316 59 972 1160 0 0
1377856034 2013-08-30T10:47 1553 1237 316 60 972 1160 0 0
1377863245 2013-08-30T12:47 1553 1237 316 60 972 1160 0 0
1377870455 2013-08-30T14:47 1553 1237 316 60 972 1160 0 0
1377877666 2013-08-30T16:47 1553 1237 316 60 972 1160 0 0
1377884877 2013-08-30T18:47 1553 1237 316 60 972 1160 0 0
1377892087 2013-08-30T20:48 1554 1238 316 60 973 1160 0 0
1377899298 2013-08-30T22:48 1554 1238 316 60 973 1160 0 0
1377906511 2013-08-31T00:48 1554 1238 316 60 973 1160 0 0
1377913722 2013-08-31T02:48 1554 1238 316 60 973 1160 0 0
1377920933 2013-08-31T04:48 1554 1238 316 60 973 1160 0 0
1377928145 2013-08-31T06:49 1555 1239 316 60 974 1160 0 0
1377935355 2013-08-31T08:49 1555 1239 316 60 974 1160 0 0
1377942566 2013-08-31T10:49 1555 1239 316 60 974 1160 0 0
1377949777 2013-08-31T12:49 1555 1239 316 60 974 1160 0 0
1377956987 2013-08-31T14:49 1555 1239 316 60 974 1160 0 0
1377964197 2013-08-31T16:49 1555 1239 316 60 974 1160 0 0
1377971408 2013-08-31T18:50 1555 1239 316 60 974 1160 0 0
1377978620 2013-08-31T20:50 1556 1240 316 60 974 1163 0 0
1377985831 2013-08-31T22:50 1556 1240 316 60 974 1163 0 0
1377993045 2013-09-01T00:50 1557 1241 316 60 975 1163 0 0
1378000256 2013-09-01T02:50 1558 1242 316 60 975 1164 0 0
1378007467 2013-09-01T04:51 1558 1242 316 60 975 1164 0 0
1378014677 2013-09-01T06:51 1558 1242 316 60 975 1164 0 0
1378021888 2013-09-01T08:51 1558 1242 316 60 975 1164 0 0
1378029099 2013-09-01T10:51 1558 1242 316 60 975 1164 0 0
1378036311 2013-09-01T12:51 1558 1242 316 60 975 1164 0 0
1378043521 2013-09-01T14:52 1558 1242 316 60 975 1164 0 0
1378050732 2013-09-01T16:52 1558 1242 316 60 975 1164 0 0
1378057942 2013-09-01T18:52 1558 1242 316 60 975 1164 0 0
1378065153 2013-09-01T20:52 1558 1242 316 60 975 1164 0 0
1378072363 2013-09-01T22:52 1560 1244 316 60 975 1166 0 0
1378079576 2013-09-02T00:52 1560 1244 316 60 975 1166 0 0
1378086787 2013-09-02T02:53 1560 1244 316 60 975 1166 0 0
1378093998 2013-09-02T04:53 1561 1245 316 60 975 1168 0 0
1378101209 2013-09-02T06:53 1561 1245 316 60 975 1168 0 0
1378108419 2013-09-02T08:53 1561 1245 316 60 975 1168 0 0
1378115630 2013-09-02T10:53 1561 1245 316 60 975 1168 0 0
1378122841 2013-09-02T12:54 1561 1245 316 60 975 1168 0 0
1378130052 2013-09-02T14:54 1561 1245 316 60 975 1168 0 0
1378137264 2013-09-02T16:54 1562 1246 316 60 976 1168 0 0
1378144475 2013-09-02T18:54 1562 1246 316 60 976 1168 0 0
1378151686 2013-09-02T20:54 1562 1246 316 60 976 1168 0 0
1378158897 2013-09-02T22:54 1562 1246 316 60 976 1168 0 0
1378166109 2013-09-03T00:55 1562 1246 316 60 976 1168 0 0
1378173321 2013-09-03T02:55 1562 1246 316 60 976 1168 0 0
1378180532 2013-09-03T04:55 1562 1247 315 60 976 1168 0 0
1378187743 2013-09-03T06:55 1562 1247 315 60 976 1168 0 0
1378194954 2013-09-03T08:55 1562 1247 315 60 976 1168 0 0
1378202167 2013-09-03T10:56 1562 1247 315 60 976 1168 0 0
1378209378 2013-09-03T12:56 1562 1247 315 60 976 1168 0 0
1378216588 2013-09-03T14:56 1562 1247 315 60 976 1168 0 0
